match_id,home_ballpossession,away_ballpossession,home_bigchancecreated,away_bigchancecreated,home_totalshotsongoal,away_totalshotsongoal,home_goalkeepersaves,away_goalkeepersaves,home_cornerkicks,away_cornerkicks,home_fouls,away_fouls,home_passes,away_passes,home_totaltackle,away_totaltackle,home_freekicks,away_freekicks,home_yellowcards,away_yellowcards,home_shotsongoal,away_shotsongoal,home_hitwoodwork,away_hitwoodwork,home_shotsoffgoal,away_shotsoffgoal,home_blockedscoringattempt,away_blockedscoringattempt,home_totalshotsinsidebox,away_totalshotsinsidebox,home_totalshotsoutsidebox,away_totalshotsoutsidebox,home_bigchancescored,away_bigchancescored,home_fouledfinalthird,away_fouledfinalthird,home_offsides,away_offsides,home_accuratepasses,away_accuratepasses,home_throwins,away_throwins,home_finalthirdentries,away_finalthirdentries,home_accuratelongballs,away_accuratelongballs,home_accuratecross,away_accuratecross,home_duelwonpercent,away_duelwonpercent,home_dispossessed,away_dispossessed,home_groundduelspercentage,away_groundduelspercentage,home_aerialduelspercentage,away_aerialduelspercentage,home_dribblespercentage,away_dribblespercentage,home_wontacklepercent,away_wontacklepercent,home_interceptionwon,away_interceptionwon,home_totalclearance,away_totalclearance,home_goalkicks,away_goalkicks,home_redcards,away_redcards,home_bigchancemissed,away_bigchancemissed,home_accuratethroughball,away_accuratethroughball
9643882,51,49,2,0,19,3,0,3,4,5,23,16,495,467,22,20,16,22,2,1,6,0,0,0,6,2,7,1,14,3,5,0,2,0,1,3,1,1,427,387,15,23,54,50,32,19,3,1,49,51,13,16,48,53,10,7,10,12,15,11,19,6,16,12,4,7,,,,,,
9643881,64,36,2,2,11,11,2,2,4,1,10,15,667,362,14,15,13,9,2,3,6,4,0,1,3,6,2,1,7,7,4,4,1,1,1,3,1,0,589,300,24,13,70,40,24,27,0,4,51,49,3,7,34,34,13,11,7,11,8,8,5,11,7,19,8,8,0,1,1,1,1,0
9643888,38,62,4,0,16,8,3,4,2,4,15,10,356,576,25,11,9,15,0,1,7,3,2,0,6,4,3,1,15,3,1,5,2,0,0,2,2,1,261,478,20,22,67,65,22,30,5,3,55,45,7,13,42,33,12,12,8,7,16,2,12,12,21,18,4,11,,,2,0,2,0
9643889,56,44,2,1,10,11,2,1,7,3,12,13,398,331,10,11,12,12,3,3,2,3,1,0,7,4,1,4,8,6,2,5,1,0,3,3,3,1,333,261,19,15,61,46,44,17,6,2,57,43,2,6,33,30,18,9,11,7,6,7,12,7,7,29,8,13,,,1,1,1,1
9643887,58,42,1,1,17,8,3,4,8,0,17,9,550,403,14,12,9,16,0,2,5,4,0,1,7,2,5,2,11,3,6,5,,,4,3,2,2,477,326,24,18,44,29,20,29,6,2,45,55,10,6,29,37,16,17,6,9,8,8,10,8,13,25,1,11,,,1,1,2,1
9643886,48,52,0,1,21,13,3,7,5,6,9,13,411,459,12,15,12,9,1,2,7,4,1,1,7,7,7,2,12,8,9,5,0,1,2,1,1,2,333,371,20,14,60,55,33,32,7,5,52,48,9,8,34,28,18,20,10,4,10,9,12,11,6,20,9,7,,,,,,
9643884,41,59,2,1,4,12,3,1,2,8,17,13,298,418,25,16,12,13,3,5,2,4,0,0,2,6,0,2,3,7,1,5,1,0,1,4,1,3,223,344,15,24,48,50,18,30,1,9,45,55,8,20,44,37,10,29,7,9,14,9,15,9,16,8,13,5,,,1,1,1,0
9643885,51,49,2,1,14,14,4,3,5,3,13,9,444,442,14,12,9,12,0,2,3,5,0,0,8,5,3,4,10,9,4,5,0,1,1,0,,,371,371,23,28,57,56,34,29,10,3,48,52,3,8,29,35,15,13,6,11,8,7,6,11,16,25,10,7,,,2,0,,
9643883,40,60,1,6,16,14,3,2,8,2,7,11,349,556,9,14,10,6,2,1,3,8,0,1,10,2,3,4,12,11,4,3,0,4,4,1,2,1,299,493,13,20,37,57,36,34,9,2,53,47,9,4,25,24,8,5,6,4,4,8,6,5,6,19,5,11,,,1,2,1,2
9643880,36,64,0,6,7,10,4,1,5,4,12,14,307,595,19,19,13,11,0,2,1,6,0,0,5,4,1,0,3,7,4,3,0,2,0,3,4,2,229,514,20,25,43,61,17,24,7,1,50,50,5,11,41,40,12,14,11,10,10,13,9,13,14,16,6,6,1,1,0,4,0,3
9643895,36,64,1,1,12,12,6,2,6,6,12,13,260,490,20,9,12,12,1,6,3,6,0,0,5,4,4,2,7,6,5,6,1,1,5,1,1,1,188,411,21,19,37,66,17,30,6,5,48,52,8,14,37,33,14,22,5,12,14,3,5,12,26,13,9,10,,,,,0,1
9643891,43,57,1,1,9,15,1,1,3,2,15,10,424,549,20,8,10,15,3,3,3,1,0,1,4,9,2,5,4,7,5,8,1,0,2,0,2,3,326,464,13,25,66,61,36,32,3,4,56,44,8,6,38,30,17,14,8,7,12,3,10,6,17,15,10,5,,,0,1,1,0
9643494,36,64,1,0,7,11,4,1,2,6,13,13,324,589,11,13,13,13,1,1,1,4,0,0,5,4,1,3,3,7,4,4,,,1,2,2,0,248,516,21,16,35,65,24,16,1,3,52,48,11,9,30,30,9,6,6,4,7,8,15,5,18,7,10,6,,,1,0,0,2
9643894,47,53,5,2,10,23,3,1,1,5,10,11,427,479,15,13,11,10,3,0,2,7,0,0,6,9,2,7,7,18,3,5,1,1,2,3,2,0,346,388,15,21,47,71,34,28,5,2,51,49,9,10,33,35,16,13,7,12,11,8,12,15,29,9,9,5,2,0,4,1,0,1
9643890,40,60,1,1,10,7,3,1,5,2,9,10,335,502,31,15,8,9,2,2,1,3,0,0,5,2,4,2,6,3,4,4,,,0,2,2,3,222,408,24,39,54,72,30,37,3,4,57,43,7,17,48,34,17,16,9,10,19,10,12,9,23,16,7,10,,,1,1,0,3
9643896,44,56,1,1,15,13,3,4,4,5,7,12,430,567,9,9,11,7,1,0,6,4,0,1,6,5,3,4,8,5,7,8,1,0,3,2,2,2,368,510,15,24,55,48,38,20,8,3,60,40,3,4,25,20,14,6,6,4,8,3,6,5,19,16,9,10,,,0,1,,
9643897,58,42,2,0,21,11,4,4,13,2,8,8,455,337,23,11,8,7,1,2,7,4,0,1,10,4,4,3,12,9,9,2,1,0,3,0,0,3,376,256,22,21,68,35,29,17,7,3,64,36,6,13,47,24,14,11,16,6,15,7,8,15,15,27,4,14,,,1,0,0,1
9643898,68,32,2,1,10,12,2,3,4,1,8,11,534,265,21,13,9,8,1,1,3,3,1,0,5,7,2,2,6,7,4,5,0,1,2,0,5,1,468,197,21,24,63,39,47,29,8,4,55,45,3,4,48,35,11,14,18,14,11,8,11,12,11,29,7,11,,,2,0,,
9643893,53,47,2,4,14,18,3,4,4,4,18,9,475,406,9,14,7,18,4,2,6,4,0,0,5,10,3,4,7,12,7,6,1,0,3,3,1,2,406,343,16,14,50,55,30,37,3,9,36,64,8,6,22,40,11,18,6,8,6,9,6,12,20,15,13,9,,,1,4,,
9643892,62,38,3,2,14,6,3,2,17,1,11,14,454,299,11,20,14,11,1,2,4,4,1,0,7,1,3,1,11,4,3,2,2,1,1,1,1,1,358,208,28,14,51,41,28,27,12,1,49,51,15,4,31,34,23,22,7,3,6,11,9,13,5,36,3,10,,,1,1,,
9643902,58,42,3,1,11,12,4,2,7,1,18,16,465,336,18,19,15,18,2,3,5,6,0,0,2,4,4,2,5,5,6,7,3,1,5,4,3,1,390,273,17,15,47,37,32,16,2,2,46,54,9,13,40,44,11,15,7,7,13,11,14,11,7,19,10,5,,,,,1,0
9643480,45,55,2,1,13,9,1,2,1,3,13,14,430,525,10,19,14,13,0,3,3,2,0,1,4,3,6,4,6,6,7,3,1,1,4,2,1,6,343,435,18,10,65,55,20,26,3,3,45,55,10,4,39,41,9,18,15,9,6,10,6,5,16,9,5,8,,,1,0,,
9643904,63,37,1,1,14,5,2,2,11,2,16,9,603,363,15,11,9,16,3,1,2,3,1,0,9,1,3,1,8,3,6,2,0,1,4,2,2,1,514,274,25,15,81,32,25,37,9,2,50,50,7,7,35,31,15,19,11,4,6,6,5,11,9,33,1,13,,,1,0,1,1
9643901,46,54,3,0,9,20,4,1,1,6,5,9,374,433,11,20,9,5,1,3,3,4,0,2,5,10,1,6,6,6,3,14,2,0,1,2,4,2,301,362,23,20,39,57,22,23,0,3,54,46,9,5,35,33,9,5,15,8,4,11,11,19,28,11,15,7,,,1,0,2,0
9643493,38,62,3,2,18,10,1,6,9,1,12,20,291,507,23,18,20,10,3,4,7,1,1,1,8,7,3,2,15,6,3,4,,,5,1,5,0,226,438,13,19,32,54,16,13,7,1,58,42,11,17,51,41,16,7,8,13,11,14,12,12,11,17,10,8,1,0,3,2,3,0
9643906,48,52,3,2,16,8,1,3,3,4,14,14,355,375,8,8,14,14,5,1,8,1,0,0,5,5,3,2,10,5,6,3,2,0,0,3,0,1,283,304,21,19,44,31,20,30,1,4,44,56,5,6,28,29,13,23,6,7,3,5,15,13,14,14,7,6,,,1,2,1,0
9643900,47,53,1,4,17,13,3,3,4,2,7,10,423,482,23,12,9,6,2,0,5,6,0,0,7,4,5,3,8,9,9,4,1,2,2,0,2,2,326,409,27,25,58,45,33,16,6,3,60,40,6,14,39,27,16,9,7,9,14,9,12,12,10,18,6,8,,,0,2,,
9643903,43,57,2,4,11,8,3,1,5,7,14,12,311,428,16,13,11,14,0,1,3,5,1,0,3,3,5,0,9,8,2,0,2,1,1,1,0,1,237,357,24,20,43,55,28,18,7,3,55,45,8,12,32,36,25,11,6,9,8,7,7,9,18,14,9,6,1,0,0,3,0,1
9643905,41,59,0,1,9,9,3,0,3,5,15,15,293,444,16,21,15,13,0,1,0,5,1,0,7,3,2,1,4,6,5,3,,,2,2,4,2,175,314,33,34,63,50,14,16,5,2,50,50,12,6,48,46,19,20,17,12,9,13,15,11,12,13,7,10,,,0,1,0,1
9643899,46,54,1,2,11,13,4,4,2,4,8,13,455,549,13,12,12,8,1,3,4,5,0,1,3,4,4,4,7,6,4,7,0,1,3,2,2,1,372,460,21,24,70,49,34,19,6,2,47,53,5,9,36,34,9,16,11,14,8,5,21,8,13,16,9,7,,,1,1,,
9643908,63,37,6,0,16,11,2,4,6,4,8,11,657,387,6,10,9,6,0,2,8,2,0,0,3,7,5,2,11,6,5,5,3,0,0,1,11,4,593,312,8,7,45,48,33,20,3,3,52,48,2,4,20,22,7,3,5,6,2,7,4,7,3,15,15,4,,,3,0,3,0
9643913,50,50,6,3,13,15,6,2,6,7,14,13,383,376,10,20,11,12,3,2,5,7,0,1,5,5,3,3,10,9,3,6,2,1,3,2,3,2,289,291,20,22,45,66,41,22,5,6,48,52,12,5,26,38,21,12,5,7,7,14,22,15,29,17,9,7,,,4,2,1,0
9643909,68,32,3,0,16,6,2,6,9,3,14,10,642,286,31,18,10,14,1,0,9,2,0,1,3,2,4,2,8,2,8,4,2,0,1,1,2,0,574,217,21,28,52,41,39,28,4,0,52,48,9,23,49,47,8,5,8,15,18,13,11,4,11,17,3,5,,,1,0,1,0
9643912,48,52,3,0,8,6,1,2,0,4,18,11,387,406,15,12,11,18,3,2,4,1,0,0,2,4,2,1,5,4,3,2,1,0,3,3,4,3,311,335,28,23,47,56,33,14,3,3,45,55,5,11,37,38,7,16,11,8,13,6,7,12,13,9,12,6,,,2,0,1,0
9643914,65,35,1,2,13,7,2,4,2,2,9,15,499,265,14,17,15,9,2,3,5,3,0,0,6,4,2,0,8,5,5,2,1,1,7,2,2,4,417,186,20,20,58,46,16,29,4,4,49,51,8,9,39,35,14,21,10,9,10,14,11,17,12,20,4,9,,,0,1,1,0
9643483,46,54,1,5,5,20,7,0,5,3,12,11,337,412,16,13,11,11,0,2,0,10,0,0,5,5,0,5,2,16,3,4,0,2,4,2,1,4,245,325,31,21,39,77,32,35,5,10,52,48,2,9,34,28,20,21,7,5,11,7,14,11,18,23,8,7,,,1,3,,
9643529,51,49,3,2,10,22,7,3,2,6,11,8,491,465,11,15,7,11,4,3,5,7,1,0,5,8,0,7,7,16,3,6,1,0,0,4,1,0,433,401,21,15,51,43,38,24,6,9,40,60,7,7,25,31,12,24,7,6,7,7,20,13,14,15,5,8,,,2,2,1,1
9643910,62,38,2,3,19,15,3,4,7,3,9,6,589,363,11,15,6,9,2,1,6,6,0,0,6,6,7,3,13,7,6,8,2,2,1,2,2,1,513,290,13,13,63,34,35,16,9,3,48,52,11,4,27,34,17,14,11,10,9,9,7,8,12,13,7,9,,,0,1,1,1
9643911,38,62,2,2,9,15,6,1,7,11,14,11,328,549,10,12,11,13,3,4,2,6,0,0,5,7,2,2,5,9,4,6,1,0,3,1,1,3,260,458,14,24,49,72,29,40,6,6,47,53,9,3,26,34,19,17,5,10,4,7,16,13,38,13,12,7,,,1,2,,
9643907,41,59,3,1,10,15,2,0,3,4,8,9,365,529,19,22,7,7,5,2,2,2,0,1,8,10,0,3,6,7,4,8,2,0,3,1,0,2,284,447,31,25,54,65,18,29,4,4,50,50,10,8,35,46,19,9,9,17,12,17,13,13,22,11,11,10,,,1,1,0,1
9643922,58,42,2,1,19,10,6,6,5,3,12,10,359,273,32,19,10,12,2,2,8,7,0,0,9,1,2,2,16,7,3,3,1,1,2,2,1,5,250,162,36,26,82,49,24,23,11,6,59,41,9,23,59,38,24,19,17,7,15,16,13,18,11,21,3,14,,,1,0,1,0
9643918,32,68,2,5,8,12,1,1,2,5,13,13,245,523,24,14,13,12,7,3,4,5,0,0,3,3,1,4,6,8,2,4,2,3,1,2,3,2,176,448,15,24,36,56,34,28,5,5,55,45,6,12,43,33,10,10,6,8,13,11,13,4,14,8,12,4,1,0,0,2,1,1
9643920,40,60,2,2,8,15,4,2,5,3,15,7,322,496,23,23,6,13,3,0,3,5,1,0,2,8,3,2,6,8,2,7,1,0,,,4,1,239,410,33,21,67,69,43,16,4,5,46,54,7,8,35,46,24,24,6,11,12,14,6,5,17,13,14,6,,,1,2,0,1
9643916,45,55,0,1,15,12,8,3,8,3,11,9,382,493,17,19,8,10,3,2,3,9,0,0,3,3,9,0,5,6,10,6,,,1,1,1,2,302,420,28,10,61,48,16,33,4,1,43,57,11,11,31,38,6,11,6,9,10,7,4,15,9,19,4,9,,,0,1,,
9643552,45,55,4,1,22,9,2,4,5,12,17,13,369,434,13,9,11,16,2,4,7,3,1,0,8,5,7,1,13,7,9,2,3,0,4,4,,,301,376,14,18,41,54,20,17,7,6,57,43,2,8,40,34,10,3,16,9,5,3,2,6,22,8,9,7,,,1,1,2,0
9643919,42,58,2,4,11,18,3,3,7,5,10,14,343,490,15,22,14,10,0,2,5,7,0,1,4,5,2,6,9,11,2,7,0,2,5,2,1,2,266,410,21,21,51,64,24,19,5,4,52,48,16,11,40,37,14,12,11,6,7,13,10,6,27,19,6,6,,,2,2,1,0
9643915,54,46,,,16,9,1,3,9,0,12,9,482,421,14,14,8,11,2,1,3,0,0,1,7,7,6,2,4,3,12,6,,,2,2,1,3,417,345,20,19,52,56,21,22,3,3,49,51,10,6,30,27,10,14,8,3,8,6,13,3,14,22,9,12,,,,,1,0
9643917,60,40,1,2,17,9,2,3,13,3,6,8,532,365,16,23,8,6,0,5,3,3,0,1,8,5,6,1,8,6,9,3,0,1,1,1,1,0,469,298,19,17,61,52,24,31,6,5,44,56,17,6,33,39,11,18,9,10,10,12,12,9,11,25,11,14,,,1,1,,
9643921,37,63,2,2,6,14,5,0,1,6,9,10,377,621,14,11,9,9,0,1,2,5,0,0,4,6,0,3,3,8,3,6,2,0,2,4,3,1,292,544,27,30,36,90,30,39,1,11,55,45,6,5,30,27,18,12,7,7,5,5,8,6,34,4,10,6,,,0,2,,
9643923,61,39,1,1,22,6,0,3,12,4,15,11,492,315,17,9,11,15,4,2,5,1,2,0,9,1,8,4,16,2,6,4,1,1,2,2,2,0,420,236,16,24,61,42,34,20,9,2,58,42,5,11,43,34,17,10,15,10,8,8,4,3,15,33,5,5,,,,,1,1
9643484,66,34,6,3,16,12,5,5,4,3,12,16,647,314,15,13,14,11,4,2,5,5,0,0,9,5,2,2,12,9,4,3,,,1,0,0,3,548,234,20,16,53,43,33,17,5,4,59,41,11,9,41,32,18,9,12,8,11,9,9,18,13,13,11,11,,,6,3,1,3
9643489,65,35,1,3,16,11,1,3,3,4,12,22,493,267,17,18,20,11,1,4,4,3,0,1,9,5,3,3,7,7,9,4,0,2,4,1,1,0,406,176,20,18,61,57,26,18,8,3,59,41,6,6,50,35,19,13,13,6,9,8,9,12,17,17,6,14,0,1,1,1,,
9643565,63,37,1,1,12,12,1,3,5,6,14,13,593,346,18,13,12,14,4,2,6,4,0,1,4,6,2,2,7,5,5,7,1,1,4,3,1,0,506,272,13,16,56,42,29,23,8,5,52,48,4,9,42,39,12,11,12,12,11,8,22,10,18,17,12,7,1,0,,,1,0
9643924,54,46,0,2,9,11,2,3,5,6,7,15,516,433,11,20,13,6,2,3,3,4,1,1,4,5,2,2,5,6,4,5,0,1,0,2,0,4,423,348,20,17,71,52,23,31,4,7,51,49,12,6,38,33,17,19,15,7,3,12,2,12,17,27,8,13,,,0,1,,
9643486,32,68,1,1,9,15,3,1,3,15,7,4,297,632,18,15,3,6,2,1,2,2,1,0,2,6,5,7,6,13,3,2,1,0,1,2,0,1,226,555,21,26,42,65,24,38,3,4,49,51,8,8,26,26,16,17,5,5,10,11,7,6,34,13,8,5,,,0,1,,
9643927,55,45,2,6,13,17,3,3,9,3,16,13,427,372,10,18,13,16,2,3,3,5,0,1,9,7,1,5,9,13,4,4,0,2,1,1,1,3,351,288,26,22,50,64,23,38,9,6,44,56,9,4,32,46,17,17,9,13,7,11,6,13,19,26,5,11,1,0,2,4,0,1
9643925,38,62,2,0,11,18,1,1,3,9,12,11,292,469,25,14,9,12,3,3,4,2,0,0,3,10,4,6,5,8,6,10,1,0,4,1,3,2,223,402,22,26,47,58,30,26,2,7,52,48,7,16,39,33,12,14,5,8,13,5,10,6,25,11,12,4,,,1,0,,
9643926,61,39,2,1,30,14,4,7,9,4,14,10,450,307,26,10,10,14,3,1,9,5,1,1,16,5,5,4,23,6,7,8,1,0,2,5,0,1,398,246,24,18,67,48,33,26,19,2,55,45,5,14,42,34,11,10,6,11,13,6,11,9,16,27,4,16,0,1,1,1,1,1
9643482,47,53,6,5,14,10,3,1,6,4,14,13,426,479,20,15,11,13,1,4,3,3,0,0,9,6,2,1,10,9,4,1,1,0,2,0,1,0,343,399,15,21,50,65,29,48,7,8,56,44,11,12,45,36,14,11,14,8,13,6,6,15,19,11,16,10,,,5,5,2,1
9643500,52,48,3,2,7,8,1,2,6,2,16,13,486,446,18,39,10,14,2,1,4,2,0,1,1,5,2,1,6,2,1,6,2,0,2,2,1,1,401,362,25,25,55,51,37,26,2,3,43,57,21,15,35,63,20,10,7,10,8,18,9,13,18,12,7,4,,,1,2,,
9643933,47,53,3,1,10,12,6,1,2,5,12,8,417,479,25,18,7,11,,,3,7,0,0,4,3,3,2,8,6,2,6,2,0,3,1,2,2,315,379,16,20,70,46,21,18,4,1,44,56,10,13,40,47,12,19,7,18,17,10,11,9,15,20,6,6,,,1,1,2,0
9643501,36,64,3,1,17,12,4,5,6,7,9,8,324,586,20,10,8,8,0,2,9,4,0,1,6,3,2,5,15,6,2,6,2,0,2,1,3,2,257,515,17,21,43,57,29,17,7,3,62,38,6,10,36,27,12,2,8,9,11,4,8,9,21,6,5,9,,,1,1,1,0
9643931,52,48,0,1,17,9,2,1,8,2,12,10,436,420,19,19,10,11,2,1,2,2,0,0,7,6,8,1,9,4,8,5,,,,,3,1,361,334,19,21,68,51,25,31,7,2,49,51,13,8,42,45,10,9,13,15,14,11,15,12,6,16,12,6,,,0,1,0,1
9643490,40,60,4,2,6,8,0,1,1,9,7,12,334,485,22,24,12,6,1,3,4,0,0,0,2,6,0,2,6,4,0,4,3,0,3,3,5,2,273,398,16,30,29,63,19,25,1,6,54,46,9,15,46,44,19,12,12,14,10,16,16,3,30,5,9,5,,,1,2,1,0
9643481,51,49,4,2,21,6,1,4,7,3,13,13,424,416,17,15,13,11,3,2,5,2,1,0,11,4,5,0,9,2,12,4,1,1,0,3,3,0,342,316,25,26,56,58,32,41,6,2,52,48,7,8,38,32,14,16,8,6,12,9,14,11,6,18,10,16,,,3,1,1,0
9643932,58,42,4,1,15,14,2,5,1,3,10,9,593,413,17,13,9,10,,,8,2,0,0,4,10,3,2,9,11,6,3,2,0,,,1,2,530,361,22,13,56,40,27,17,2,5,54,46,4,9,35,28,9,10,9,5,13,9,6,12,17,8,12,8,,,2,1,3,2
9643934,66,34,1,6,9,15,3,2,5,4,4,15,524,278,13,10,15,4,2,2,3,6,0,1,6,7,0,2,7,12,2,3,1,2,4,0,4,1,421,199,38,24,82,48,37,14,7,4,62,38,5,10,36,22,25,15,8,8,7,5,13,12,13,30,5,9,,,0,4,0,1
9643929,55,45,1,2,14,6,0,3,5,5,15,12,444,358,28,18,12,15,3,0,5,1,0,0,6,4,3,1,8,3,6,3,0,1,3,2,0,2,361,264,34,31,52,53,29,27,4,1,59,41,7,12,59,42,20,13,19,9,18,13,8,14,15,17,7,11,,,1,1,0,1
9643928,62,38,3,1,18,9,3,5,8,2,14,16,555,347,6,8,14,13,3,1,6,5,0,0,8,1,4,3,13,5,5,4,1,1,4,2,3,2,481,276,11,12,63,43,30,32,8,3,51,49,5,5,29,28,13,12,9,7,3,4,7,9,9,31,6,12,,,2,0,,
9643930,67,33,1,2,19,19,5,5,10,3,10,7,593,291,12,21,6,10,2,2,7,6,0,0,6,11,6,2,13,10,6,9,,,4,1,2,0,530,236,15,18,62,33,28,23,9,5,52,48,11,9,35,37,18,11,17,6,7,8,10,9,10,36,10,11,1,0,1,2,0,1
9643939,53,47,2,2,12,11,1,2,10,2,13,13,424,386,17,23,11,11,3,1,3,3,1,0,6,6,3,2,5,6,7,5,1,1,3,0,2,3,351,305,18,22,55,40,23,19,2,3,52,48,14,10,41,41,16,12,13,7,8,8,8,7,13,22,8,12,,,1,1,1,1
9643936,48,52,1,2,8,18,5,1,1,10,5,11,503,544,17,11,10,3,0,3,4,6,0,0,4,7,0,5,5,13,3,5,1,1,3,0,0,1,436,472,15,20,54,48,45,23,1,12,62,38,7,8,40,20,2,6,13,6,11,8,15,9,19,16,7,5,,,0,1,2,1
9643941,54,46,0,1,17,11,4,4,7,6,9,9,430,354,18,18,8,8,2,3,4,6,2,0,11,4,2,1,10,10,7,1,,,3,1,6,1,369,278,20,19,54,48,33,26,6,7,49,51,12,13,38,32,10,17,12,7,14,16,14,7,14,21,6,16,,,0,1,,
9643497,51,49,3,2,14,8,4,5,8,3,16,6,414,408,11,20,5,16,3,6,5,5,0,0,4,2,5,1,8,5,6,3,0,1,3,1,2,1,339,324,18,18,45,47,20,28,5,5,40,60,14,4,29,49,13,15,13,13,7,14,13,14,10,17,7,9,,,3,1,0,1
9643940,51,49,0,4,18,16,4,3,7,1,14,13,400,406,13,24,13,13,3,1,4,6,0,2,4,8,10,2,5,9,13,7,0,1,2,1,1,2,333,336,19,14,50,62,35,23,4,0,39,61,9,5,31,51,9,11,5,14,6,12,6,8,5,15,13,14,,,0,3,,
9643937,53,47,1,2,10,8,2,2,3,2,15,15,439,382,21,23,12,14,2,1,4,2,0,0,3,6,3,0,7,4,3,4,,,2,1,4,5,353,292,19,20,64,49,24,35,7,6,53,47,11,11,44,47,23,12,11,10,10,16,16,6,17,14,9,7,,,1,2,1,0
9643938,53,47,2,3,15,15,4,2,7,5,9,6,410,357,13,18,3,8,2,3,2,6,0,0,9,6,4,3,9,8,6,7,0,1,2,0,5,2,335,270,24,26,58,49,30,22,8,3,53,47,11,7,25,35,26,11,9,9,10,11,7,10,22,14,10,9,,,2,2,,
9643942,45,55,2,1,10,8,1,3,3,3,20,12,313,404,14,28,12,20,5,3,5,2,0,0,5,4,0,2,6,5,4,3,,,3,3,3,6,240,303,25,26,58,51,28,31,8,1,46,54,20,11,33,49,19,13,8,1,12,15,19,8,10,15,7,11,,,2,1,0,1
9643935,52,48,4,2,16,13,2,4,8,7,12,13,363,331,16,19,12,12,2,1,8,3,1,1,4,6,4,4,10,8,6,5,4,0,4,4,1,5,267,226,23,19,57,57,38,20,4,6,44,56,13,8,30,38,14,17,3,7,10,11,8,6,18,24,9,6,,,0,2,2,0
9643943,36,64,4,4,11,21,5,3,6,6,19,11,292,520,14,12,10,17,4,4,5,8,0,0,4,8,2,5,10,12,1,9,1,2,3,4,1,1,204,433,18,33,40,65,18,25,5,8,49,51,8,9,40,44,21,19,16,15,11,7,12,10,24,10,11,7,0,1,3,2,1,0
9643951,45,55,5,2,11,18,7,5,2,5,16,10,390,482,15,21,10,12,2,2,8,8,0,0,3,4,0,6,8,7,3,11,2,2,0,6,2,3,306,401,26,23,44,56,19,26,4,6,38,62,7,10,27,46,10,15,2,13,8,13,9,8,12,10,8,4,,,3,0,2,0
9643944,62,38,2,0,16,5,3,5,7,7,10,8,559,350,25,8,8,9,3,0,5,3,1,0,8,0,3,2,8,2,8,3,1,0,2,2,1,1,468,255,17,24,90,44,42,23,4,2,59,41,7,12,40,28,20,13,7,11,15,5,8,10,12,25,6,13,0,1,1,0,,
9643949,51,49,2,0,9,9,1,0,1,2,17,16,369,369,16,12,12,17,2,6,2,3,0,0,3,5,4,1,6,4,3,5,1,0,5,3,2,2,288,286,27,26,45,63,23,25,4,4,46,54,9,6,36,38,16,22,8,9,9,8,8,10,19,26,10,4,,,1,0,,
9643950,66,34,0,2,25,9,5,6,7,3,7,12,532,289,7,16,12,6,2,2,6,6,1,0,12,1,7,2,12,5,13,4,0,1,9,0,3,2,456,197,21,16,80,49,26,20,5,0,57,43,8,3,30,27,20,10,11,5,5,8,6,3,11,37,0,15,,,0,1,1,1
9643945,55,45,2,2,13,13,8,3,5,4,14,16,393,318,13,23,15,13,3,1,4,10,0,0,7,2,2,1,9,7,4,6,1,1,3,1,2,7,297,229,32,14,61,71,34,21,8,5,52,48,6,7,40,45,27,16,12,9,7,12,9,19,16,27,8,12,,,1,1,1,0
9643952,50,50,2,3,18,4,2,2,6,2,24,10,420,446,18,19,10,21,3,4,2,4,0,0,7,0,9,0,12,4,6,0,0,1,3,0,1,6,319,351,23,17,67,47,21,29,6,2,46,54,13,9,45,54,12,12,17,15,12,9,7,9,9,21,1,12,,,2,2,,
9643946,44,56,2,2,11,16,3,4,3,6,15,8,383,459,17,22,7,15,3,2,5,3,0,0,2,7,4,6,8,11,3,5,1,0,0,2,1,3,305,388,21,25,31,72,23,29,2,6,41,59,13,8,33,53,18,21,9,16,11,12,15,15,37,10,11,2,,,1,2,1,0
9643947,73,27,4,0,20,5,3,3,1,2,15,13,649,239,15,18,12,13,3,5,7,4,1,0,8,1,5,0,13,3,7,2,1,0,6,0,3,1,586,171,25,18,72,30,34,16,4,1,54,46,11,7,38,40,18,7,12,9,7,13,14,12,7,17,2,12,0,1,3,0,1,0
9643948,54,46,4,3,18,13,2,7,6,5,8,13,476,421,16,19,13,7,3,3,12,5,0,0,4,2,2,6,10,7,8,6,1,3,2,1,1,0,416,348,12,19,53,42,20,27,8,4,56,44,10,10,44,34,8,7,15,8,12,11,12,16,14,19,3,8,,,3,0,3,0
9643953,48,52,2,4,15,7,2,3,6,3,14,9,368,402,21,12,8,13,2,5,6,5,0,0,7,0,2,2,11,6,4,1,2,0,2,3,4,2,306,323,15,29,69,46,41,31,4,2,54,46,1,7,38,30,16,16,9,6,13,7,11,11,24,13,3,11,,,0,4,1,1
9643956,54,46,3,1,13,10,2,3,6,3,18,14,435,355,18,17,13,17,2,3,5,3,0,0,5,4,3,3,9,4,4,6,2,1,4,3,0,3,350,265,18,27,53,60,33,22,5,0,53,47,7,12,41,48,22,7,10,14,8,10,12,12,20,13,8,9,,,1,0,,
